date,TXm
1925-10-01,14.32258064516129
1925-11-01,5.306666666666667
1925-12-01,4.887096774193548
1926-01-01,5.074193548387096
1926-02-01,10.207142857142857
1926-03-01,9.461290322580645
1926-04-01,14.66
1926-05-01,15.229032258064517
1926-06-01,18.003333333333334
1926-07-01,21.719354838709677
1926-08-01,20.951612903225808
1926-09-01,20.246666666666666
1926-10-01,11.751612903225807
1926-11-01,9.656666666666666
1926-12-01,3.767741935483871
1927-01-01,5.861290322580645
1927-02-01,6.460714285714286
1927-03-01,10.97741935483871
1927-04-01,12.29
1927-05-01,17.23548387096774
1927-06-01,18.19
1927-07-01,21.32903225806452
1927-08-01,20.851612903225806
1927-09-01,17.96333333333333
1927-10-01,14.16451612903226
1927-11-01,7.36
1927-12-01,1.5096774193548386
1928-01-01,6.441935483870967
1928-02-01,8.99655172413793
1928-03-01,9.803225806451612
1928-04-01,12.936666666666667
1928-05-01,15.793548387096775
1928-06-01,18.916666666666668
1928-07-01,23.793548387096774
1928-08-01,21.712903225806453
1928-09-01,19.226666666666667
1928-10-01,13.906451612903224
1928-11-01,10.023333333333333
1928-12-01,4.319354838709677
1929-01-01,1.0612903225806454
1929-02-01,0.014285714285714337
1929-03-01,10.545161290322582
1929-04-01,10.379999999999999
1929-05-01,18.561290322580643
1929-06-01,18.373333333333335
1929-07-01,22.17096774193548
1929-08-01,21.98709677419355
1929-09-01,22.63
1929-10-01,13.451612903225806
1929-11-01,9.72
1929-12-01,8.158064516129032
1930-01-01,8.396774193548387
1930-02-01,5.453571428571428
1930-03-01,10.44516129032258
1930-04-01,14.023333333333333
1930-05-01,16.40967741935484
1930-06-01,23.116666666666667
1930-07-01,20.13225806451613
1930-08-01,21.729032258064517
1930-09-01,17.90666666666667
1930-10-01,13.970967741935485
1930-11-01,10.2
1930-12-01,5.225806451612903
1931-01-01,5.15483870967742
1931-02-01,4.635714285714286
1931-03-01,8.264516129032257
1931-04-01,11.91
1931-05-01,18.990322580645163
1931-06-01,21.196666666666665
1931-07-01,20.793548387096774
1931-08-01,18.903225806451612
1931-09-01,15.99
1931-10-01,13.458064516129031
1931-11-01,10.163333333333332
1931-12-01,5.02258064516129
1932-01-01,7.116129032258065
1932-02-01,3.7413793103448274
1932-03-01,8.451612903225806
1932-04-01,10.973333333333333
1932-05-01,16.674193548387095
1932-06-01,20.173333333333336
1932-07-01,21.91290322580645
1932-08-01,24.816129032258065
1932-09-01,19.283333333333335
1932-10-01,13.12258064516129
1932-11-01,8.313333333333334
1932-12-01,7.058064516129033
1933-01-01,2.9387096774193546
1933-02-01,6.185714285714285
1933-03-01,12.412903225806453
1933-04-01,13.873333333333333
1933-05-01,17.04516129032258
1933-06-01,19.44333333333333
1933-07-01,23.12258064516129
1933-08-01,22.990322580645163
1933-09-01,20.09
1933-10-01,14.196774193548388
1933-11-01,6.96
1933-12-01,-0.5
1934-01-01,4.835483870967742
1934-02-01,5.735714285714286
1934-03-01,8.925806451612903
1934-04-01,16.083333333333332
1934-05-01,17.306451612903224
1934-06-01,21.08
1934-07-01,23.73548387096774
1934-08-01,21.758064516129032
1934-09-01,21.946666666666665
1934-10-01,14.33548387096774
1934-11-01,8.123333333333333
1934-12-01,9.270967741935483
1935-01-01,4.416129032258064
1935-02-01,7.178571428571429
1935-03-01,9.812903225806451
1935-04-01,12.006666666666666
1935-05-01,16.10967741935484
1935-06-01,21.313333333333333
1935-07-01,23.13225806451613
1935-08-01,22.661290322580644
1935-09-01,18.85
1935-10-01,13.52258064516129
1935-11-01,10.270000000000001
1935-12-01,4.693548387096774
1936-01-01,7.519354838709678
1936-02-01,5.903448275862069
1936-03-01,11.229032258064517
1936-04-01,10.636666666666667
1936-05-01,17.780645161290323
1936-06-01,21.40666666666667
1936-07-01,20.529032258064515
1936-08-01,21.9
1936-09-01,19.206666666666667
1936-10-01,11.916129032258064
1936-11-01,7.366666666666666
1936-12-01,5.422580645161291
1937-01-01,6.919354838709677
1937-02-01,8.178571428571429
1937-03-01,6.961290322580646
1937-04-01,12.576666666666666
1937-05-01,18.983870967741936
1937-06-01,20.756666666666668
1937-07-01,21.200000000000003
1937-08-01,21.80322580645161
1937-09-01,18.353333333333335
1937-10-01,15.32258064516129
1937-11-01,7.556666666666667
1937-12-01,3.661290322580645
1938-01-01,6.496774193548387
1938-02-01,6.721428571428571
1938-03-01,13.55483870967742
1938-04-01,10.243333333333334
1938-05-01,15.948387096774193
1938-06-01,20.84333333333333
1938-07-01,21.225806451612904
1938-08-01,22.86774193548387
1938-09-01,20.529999999999998
1938-10-01,13.848387096774195
1938-11-01,11.436666666666667
1938-12-01,3.180645161290323
1939-01-01,7.025806451612904
1939-02-01,7.792857142857143
1939-03-01,8.24516129032258
1939-04-01,14.18
1939-05-01,16.693548387096776
1939-06-01,21.526666666666664
1939-07-01,21.470967741935485
1939-08-01,22.083870967741937
1939-09-01,19.553333333333335
1939-10-01,11.441935483870967
1939-11-01,10.606666666666666
1939-12-01,3.135483870967742
1940-01-01,-0.8935483870967743
1940-02-01,4.517241379310345
1940-03-01,9.812903225806451
1940-04-01,13.406666666666666
1940-05-01,18.538709677419355
1940-06-01,22.16
1940-07-01,20.641935483870967
1940-08-01,20.283870967741933
1940-09-01,18.353333333333335
1940-10-01,13.651612903225805
1940-11-01,9.74
1940-12-01,2.3677419354838714
1941-01-01,0.26774193548387093
1941-02-01,5.446428571428571
1941-03-01,9.629032258064516
1941-04-01,11.673333333333334
1941-05-01,14.393548387096773
1941-06-01,22.226666666666667
1941-07-01,24.25483870967742
1941-08-01,18.932258064516127
1941-09-01,20.243333333333332
1941-10-01,13.2
1941-11-01,8.046666666666667
1941-12-01,6.264516129032257
1942-01-01,-0.9935483870967741
1942-02-01,-0.7392857142857142
1942-03-01,8.82258064516129
1942-04-01,14.803333333333335
1942-05-01,17.45483870967742
1942-06-01,20.296666666666667
1942-07-01,20.406451612903226
1942-08-01,23.458064516129035
1942-09-01,20.14
1942-10-01,15.280645161290321
1942-11-01,7.866666666666666
1942-12-01,6.800000000000001
1943-01-01,6.435483870967742
1943-02-01,7.675
1943-03-01,11.432258064516128
1943-04-01,15.569999999999999
1943-05-01,19.05483870967742
1943-06-01,19.126666666666665
1943-07-01,22.516129032258064
1943-08-01,21.583870967741937
1943-09-01,18.94
1943-10-01,15.412903225806453
1943-11-01,7.476666666666666
1943-12-01,3.4000000000000004
1944-01-01,7.148387096774194
1944-02-01,3.2103448275862068
1944-03-01,6.632258064516129
1944-04-01,14.91
1944-05-01,17.509677419354837
1944-06-01,18.446666666666665
1944-07-01,21.835483870967742
1944-08-01,24.72258064516129
1944-09-01,17.98
1944-10-01,12.77741935483871
1944-11-01,8.676666666666668
1944-12-01,4.883870967741935
1945-01-01,0.7096774193548387
1945-02-01,9.414285714285715
1945-03-01,11.629032258064516
1945-04-01,15.476666666666667
1945-05-01,19.625806451612902
1945-06-01,21.6
1945-07-01,23.72258064516129
1945-08-01,20.351612903225806
1945-09-01,19.45
1945-10-01,15.935483870967742
1945-11-01,8.206666666666667
1945-12-01,6.661290322580645
1946-01-01,3.3
1946-02-01,7.95
1946-03-01,9.161290322580646
1946-04-01,16.96
1946-05-01,17.925806451612903
1946-06-01,18.183333333333334
1946-07-01,22.383870967741935
1946-08-01,19.593548387096774
1946-09-01,19.10666666666667
1946-10-01,13.029032258064515
1946-11-01,9.18
1946-12-01,2.2838709677419353
1947-01-01,2.564516129032258
1947-02-01,-0.23214285714285707
1947-03-01,8.564516129032258
1947-04-01,15.126666666666667
1947-05-01,20.95483870967742
1947-06-01,23.123333333333335
1947-07-01,24.1
1947-08-01,26.219354838709677
1947-09-01,22.30666666666667
1947-10-01,15.17741935483871
1947-11-01,9.573333333333332
1947-12-01,6.132258064516129
1948-01-01,8.135483870967741
1948-02-01,6.372413793103449
1948-03-01,13.183870967741935
1948-04-01,14.896666666666667
1948-05-01,18.36774193548387
1948-06-01,19.84333333333333
1948-07-01,20.451612903225808
1948-08-01,20.870967741935484
1948-09-01,19.03666666666667
1948-10-01,14.058064516129033
1948-11-01,10.196666666666665
1948-12-01,6.929032258064517
1949-01-01,7.125806451612903
1949-02-01,8.77142857142857
1949-03-01,8.364516129032259
1949-04-01,16.243333333333332
1949-05-01,16.174193548387095
1949-06-01,19.68
1949-07-01,23.90967741935484
1949-08-01,22.76451612903226
1949-09-01,22.686666666666667
1949-10-01,16.116129032258065
1949-11-01,8.12
1949-12-01,6.616129032258065
1950-01-01,4.187096774193549
1950-02-01,9.428571428571429
1950-03-01,11.01290322580645
1950-04-01,12.293333333333333
1950-05-01,18.129032258064516
1950-06-01,22.813333333333333
1950-07-01,22.96451612903226
1950-08-01,22.664516129032258
1950-09-01,17.013333333333332
1950-10-01,13.283870967741937
1950-11-01,8.75
1950-12-01,1.0129032258064516
1951-01-01,6.232258064516128
1951-02-01,7.560714285714285
1951-03-01,8.30967741935484
1951-04-01,12.483333333333333
1951-05-01,16.483870967741936
1951-06-01,20.37
1951-07-01,22.200000000000003
1951-08-01,21.335483870967742
1951-09-01,20.016666666666666
1951-10-01,13.693548387096774
1951-11-01,11.256666666666666
1951-12-01,7.416129032258064
1952-01-01,4.803225806451613
1952-02-01,5.210344827586207
1952-03-01,10.138709677419355
1952-04-01,17.013333333333332
1952-05-01,19.361290322580647
1952-06-01,21.14333333333333
1952-07-01,23.18064516129032
1952-08-01,22.041935483870965
1952-09-01,15.9
1952-10-01,12.983870967741936
1952-11-01,6.293333333333334
1952-12-01,3.938709677419355
1953-01-01,2.703225806451613
1953-02-01,5.2821428571428575
1953-03-01,10.280645161290321
1953-04-01,13.95
1953-05-01,18.990322580645163
1953-06-01,19.84
1953-07-01,21.148387096774194
1953-08-01,21.825806451612905
1953-09-01,19.573333333333334
1953-10-01,15.43225806451613
1953-11-01,9.193333333333333
1953-12-01,8.483870967741936
1954-01-01,2.5870967741935487
1954-02-01,3.732142857142857
1954-03-01,10.37741935483871
1954-04-01,11.770000000000001
1954-05-01,17.79032258064516
1954-06-01,19.266666666666666
1954-07-01,18.761290322580646
1954-08-01,19.993548387096773
1954-09-01,17.69333333333333
1954-10-01,15.080645161290322
1954-11-01,10.276666666666667
1954-12-01,8.106451612903225
1955-01-01,4.02258064516129
1955-02-01,3.6142857142857143
1955-03-01,6.516129032258065
1955-04-01,13.85
1955-05-01,15.603225806451613
1955-06-01,19.40666666666667
1955-07-01,22.048387096774192
1955-08-01,22.725806451612904
1955-09-01,19.40666666666667
1955-10-01,13.26774193548387
1955-11-01,9.59
1955-12-01,7.206451612903226
1956-01-01,5.725806451612903
1956-02-01,-2.389655172413793
1956-03-01,9.725806451612904
1956-04-01,10.416666666666666
1956-05-01,18.283870967741933
1956-06-01,16.28666666666667
1956-07-01,20.970967741935485
1956-08-01,18.532258064516128
1956-09-01,19.673333333333336
1956-10-01,13.174193548387096
1956-11-01,7.54
1956-12-01,7.364516129032259
1957-01-01,5.693548387096774
1957-02-01,8.617857142857144
1957-03-01,13.245161290322581
1957-04-01,13.32
1957-05-01,15.529032258064515
1957-06-01,22.08
1957-07-01,22.67096774193548
1957-08-01,19.787096774193547
1957-09-01,17.116666666666667
1957-10-01,14.23225806451613
1957-11-01,8.1
1957-12-01,5.300000000000001
1958-01-01,5.303225806451613
1958-02-01,7.6571428571428575
1958-03-01,7.32258064516129
1958-04-01,11.163333333333332
1958-05-01,17.59032258064516
1958-06-01,19.41
1958-07-01,21.37741935483871
1958-08-01,21.23225806451613
1958-09-01,20.81
1958-10-01,13.638709677419355
1958-11-01,7.183333333333334
1958-12-01,7.074193548387097
1959-01-01,4.848387096774194
1959-02-01,5.653571428571429
1959-03-01,12.170967741935485
1959-04-01,14.653333333333334
1959-05-01,18.9741935483871
1959-06-01,22.006666666666668
1959-07-01,25.019354838709678
1959-08-01,22.796774193548387
1959-09-01,22.083333333333332
1959-10-01,16.80322580645161
1959-11-01,8.846666666666666
1959-12-01,6.870967741935484
1960-01-01,5.180645161290323
1960-02-01,7.393103448275863
1960-03-01,10.37741935483871
1960-04-01,13.686666666666667
1960-05-01,19.138709677419353
1960-06-01,21.209999999999997
1960-07-01,19.62258064516129
1960-08-01,20.53548387096774
1960-09-01,18.16
1960-10-01,13.887096774193548
1960-11-01,10.156666666666666
1960-12-01,4.732258064516128
1961-01-01,4.658064516129032
1961-02-01,11.1
1961-03-01,12.229032258064517
1961-04-01,15.926666666666668
1961-05-01,16.280645161290323
1961-06-01,19.94333333333333
1961-07-01,20.396774193548385
1961-08-01,20.793548387096774
1961-09-01,21.743333333333332
1961-10-01,15.003225806451614
1961-11-01,7.7
1961-12-01,5.283870967741936
1962-01-01,5.867741935483871
1962-02-01,5.614285714285714
1962-03-01,5.974193548387096
1962-04-01,12.56
1962-05-01,14.351612903225806
1962-06-01,19.023333333333333
1962-07-01,19.677419354838708
1962-08-01,20.003225806451614
1962-09-01,18.226666666666667
1962-10-01,14.816129032258065
1962-11-01,6.926666666666667
1962-12-01,3.351612903225807
1963-01-01,-2.167741935483871
1963-02-01,1.0785714285714287
1963-03-01,9.441935483870967
1963-04-01,13.246666666666666
1963-05-01,15.461290322580645
1963-06-01,19.90666666666667
1963-07-01,21.496774193548386
1963-08-01,19.238709677419354
1963-09-01,18.126666666666665
1963-10-01,13.770967741935483
1963-11-01,11.593333333333334
1963-12-01,1.4064516129032258
1964-01-01,2.864516129032258
1964-02-01,7.575862068965517
1964-03-01,6.219354838709678
1964-04-01,13.04
1964-05-01,20.174193548387095
1964-06-01,20.68
1964-07-01,22.838709677419356
1964-08-01,21.648387096774194
1964-09-01,20.336666666666666
1964-10-01,12.096774193548388
1964-11-01,8.729999999999999
1964-12-01,4.245161290322581
1965-01-01,4.812903225806451
1965-02-01,4.235714285714286
1965-03-01,9.058064516129033
1965-04-01,11.886666666666667
1965-05-01,16.896774193548385
1965-06-01,19.776666666666664
1965-07-01,18.796774193548387
1965-08-01,20.932258064516127
1965-09-01,17.9
1965-10-01,15.600000000000001
1965-11-01,6.8533333333333335
1965-12-01,6.638709677419355
1966-01-01,3.3806451612903223
1966-02-01,9.396428571428572
1966-03-01,8.490322580645161
1966-04-01,13.276666666666667
1966-05-01,18.448387096774194
1966-06-01,21.486666666666668
1966-07-01,19.654838709677417
1966-08-01,20.741935483870968
1966-09-01,18.95
1966-10-01,14.780645161290321
1966-11-01,7.02
1966-12-01,6.754838709677419
1967-01-01,5.348387096774194
1967-02-01,8.571428571428571
1967-03-01,10.329032258064515
1967-04-01,12.083333333333334
1967-05-01,17.638709677419353
1967-06-01,19.62
1967-07-01,23.580645161290324
1967-08-01,21.561290322580643
1967-09-01,18.746666666666666
1967-10-01,14.864516129032259
1967-11-01,7.83
1967-12-01,4.609677419354839
1968-01-01,4.693548387096774
1968-02-01,4.186206896551725
1968-03-01,10.100000000000001
1968-04-01,15.093333333333334
1968-05-01,15.62258064516129
1968-06-01,19.543333333333333
1968-07-01,20.82903225806452
1968-08-01,20.796774193548387
1968-09-01,18.466666666666665
1968-10-01,15.270967741935483
1968-11-01,7.52
1968-12-01,2.532258064516129
1969-01-01,6.896774193548388
1969-02-01,3.775
1969-03-01,7.809677419354839
1969-04-01,12.896666666666667
1969-05-01,18.061290322580643
1969-06-01,19.84
1969-07-01,22.674193548387095
1969-08-01,21.519354838709678
1969-09-01,19.243333333333332
1969-10-01,17.325806451612905
1969-11-01,8.97
1969-12-01,1.6580645161290322
1970-01-01,4.961290322580646
1970-02-01,5.192857142857143
1970-03-01,6.316129032258065
1970-04-01,9.493333333333334
1970-05-01,17.75483870967742
1970-06-01,22.936666666666667
1970-07-01,20.261290322580646
1970-08-01,22.0
1970-09-01,19.916666666666668
1970-10-01,14.035483870967743
1970-11-01,11.103333333333333
1970-12-01,4.47741935483871
1971-01-01,5.993548387096775
1971-02-01,6.878571428571428
1971-03-01,6.564516129032258
1971-04-01,13.713333333333335
1971-05-01,19.996774193548386
1971-06-01,18.15
1971-07-01,23.551612903225806
1971-08-01,21.641935483870967
1971-09-01,19.35
1971-10-01,15.138709677419355
