date,TNm
1901-06-01,10.296666666666665
1901-07-01,13.435483870967742
1901-08-01,12.46774193548387
1901-09-01,10.636666666666667
1901-10-01,6.887096774193548
1901-11-01,1.49
1901-12-01,0.5935483870967742
1902-01-01,2.2193548387096773
1902-02-01,-2.5285714285714285
1902-03-01,2.370967741935484
1902-04-01,4.883333333333334
1902-05-01,4.790322580645161
1902-06-01,10.020000000000001
1902-07-01,10.870967741935484
1902-08-01,11.52258064516129
1902-09-01,9.69
1902-10-01,5.6
1902-11-01,1.9833333333333334
1902-12-01,-1.167741935483871
1903-01-01,0.7870967741935485
1903-02-01,2.6357142857142857
1903-03-01,3.5032258064516126
1903-04-01,2.3666666666666667
1903-05-01,8.403225806451612
1903-06-01,9.933333333333334
1903-07-01,11.838709677419354
1903-08-01,12.009677419354839
1903-09-01,10.9
1903-10-01,8.583870967741936
1903-11-01,3.2133333333333334
1903-12-01,-1.0903225806451613
1904-01-01,-1.1935483870967742
1904-02-01,0.4931034482758621
1904-03-01,0.8129032258064517
1904-04-01,5.3
1904-05-01,7.819354838709677
1904-06-01,9.59
1904-07-01,13.183870967741935
1904-08-01,11.703225806451613
1904-09-01,8.296666666666667
1904-10-01,6.061290322580645
1904-11-01,2.493333333333333
1904-12-01,2.141935483870968
1905-01-01,-1.461290322580645
1905-02-01,1.3
1905-03-01,3.770967741935484
1905-04-01,3.7199999999999998
1905-05-01,7.190322580645161
1905-06-01,12.473333333333333
1905-07-01,13.551612903225807
1905-08-01,12.23225806451613
1905-09-01,9.856666666666666
1905-10-01,3.4129032258064513
1905-11-01,2.0833333333333335
1905-12-01,0.6612903225806451
1906-01-01,1.4548387096774194
1906-02-01,0.13928571428571432
1906-03-01,1.0290322580645161
1906-04-01,3.2233333333333336
1906-05-01,8.503225806451614
1906-06-01,9.94
1906-07-01,12.570967741935483
1906-08-01,12.790322580645162
1906-09-01,9.103333333333333
1906-10-01,9.080645161290322
1906-11-01,5.166666666666667
1906-12-01,-2.2096774193548385
1907-01-01,-0.6870967741935484
1907-02-01,-2.2
1907-03-01,1.6258064516129032
1907-04-01,3.8333333333333335
1907-05-01,7.687096774193549
1907-06-01,10.05
1907-07-01,10.180645161290322
1907-08-01,11.751612903225807
1907-09-01,10.086666666666668
1907-10-01,8.47741935483871
1907-11-01,3.743333333333333
1907-12-01,1.1709677419354838
1908-01-01,-3.774193548387097
1908-02-01,1.0620689655172415
1908-03-01,0.7645161290322581
1908-04-01,2.4
1908-05-01,9.635483870967741
1908-06-01,11.44
1908-07-01,12.638709677419355
1908-08-01,10.993548387096775
1908-09-01,10.21
1908-10-01,6.638709677419355
1908-11-01,1.7666666666666666
1908-12-01,-1.103225806451613
1909-01-01,-1.864516129032258
1909-02-01,-1.9535714285714287
1909-03-01,0.48064516129032253
1909-04-01,4.616666666666666
1909-05-01,5.9
1909-06-01,8.96
1909-07-01,10.90967741935484
1909-08-01,12.548387096774194
1909-09-01,9.25
1909-10-01,8.287096774193548
1909-11-01,0.9866666666666667
1909-12-01,1.1709677419354838
1910-01-01,1.1064516129032258
1910-02-01,1.3857142857142857
1910-03-01,1.8612903225806452
1910-04-01,3.9166666666666665
1910-05-01,7.97741935483871
1910-06-01,12.379999999999999
1910-07-01,11.66451612903226
1910-08-01,12.193548387096774
1910-09-01,9.96
1910-10-01,7.958064516129032
1910-11-01,1.25
1910-12-01,3.7451612903225806
1911-01-01,-1.4516129032258065
1911-02-01,0.8178571428571428
1911-03-01,2.3838709677419354
1911-04-01,2.9766666666666666
1911-05-01,9.109677419354838
1911-06-01,10.246666666666666
1911-07-01,13.803225806451612
1911-08-01,15.016129032258064
1911-09-01,10.370000000000001
1911-10-01,6.606451612903226
1911-11-01,3.42
1911-12-01,3.5483870967741935
1912-01-01,0.6580645161290323
1912-02-01,2.8275862068965516
1912-03-01,4.761290322580645
1912-04-01,4.323333333333333
1912-05-01,7.754838709677419
1912-06-01,11.206666666666667
1912-07-01,13.903225806451612
1912-08-01,10.635483870967741
1912-09-01,7.08
1912-10-01,4.583870967741936
1912-11-01,2.816666666666667
1912-12-01,3.267741935483871
1913-01-01,1.5774193548387097
1913-02-01,0.6178571428571429
1913-03-01,4.174193548387097
1913-04-01,4.746666666666667
1913-05-01,8.47741935483871
1913-06-01,10.4
1913-07-01,10.77741935483871
1913-08-01,11.064516129032258
1913-09-01,10.066666666666666
1913-10-01,8.138709677419355
1913-11-01,6.276666666666667
1913-12-01,1.0290322580645161
1914-01-01,-3.5548387096774197
1914-02-01,3.275
1914-03-01,3.296774193548387
1914-04-01,6.053333333333333
1914-05-01,7.125806451612903
1914-06-01,9.34
1914-07-01,12.941935483870967
1914-08-01,12.948387096774193
1914-09-01,9.95
1914-10-01,6.270967741935484
1914-11-01,2.4733333333333336
1914-12-01,2.9451612903225803
1915-01-01,0.7580645161290323
1915-02-01,0.9214285714285714
1915-03-01,1.264516129032258
1915-04-01,3.1866666666666665
1915-05-01,8.174193548387096
1915-06-01,11.413333333333332
1915-07-01,11.55483870967742
1915-08-01,11.935483870967742
1915-09-01,9.383333333333333
1915-10-01,4.980645161290322
1915-11-01,-0.13666666666666671
1915-12-01,3.8161290322580643
1916-01-01,3.3741935483870966
1916-02-01,-0.27586206896551724
1916-03-01,1.5806451612903225
1916-04-01,4.803333333333333
1916-05-01,8.758064516129032
1916-06-01,8.203333333333333
1916-07-01,11.406451612903227
1916-08-01,12.406451612903227
1916-09-01,9.95
1916-10-01,7.245161290322581
1916-11-01,3.1666666666666665
1916-12-01,0.567741935483871
1917-01-01,-3.135483870967742
1917-02-01,-5.414285714285714
1917-03-01,-0.9193548387096774
1917-04-01,0.94
1917-05-01,10.2
1917-06-01,12.683333333333334
1917-07-01,12.448387096774193
1917-08-01,12.35483870967742
1917-09-01,10.17
1917-10-01,4.364516129032259
1917-11-01,4.33
1917-12-01,-3.2774193548387096
1918-01-01,0.22903225806451613
1918-02-01,1.707142857142857
1918-03-01,1.3451612903225807
1918-04-01,4.78
1918-05-01,9.448387096774193
1918-06-01,8.206666666666667
1918-07-01,11.370967741935484
1918-08-01,11.709677419354838
1918-09-01,9.763333333333332
1918-10-01,6.151612903225806
1918-11-01,1.8733333333333335
1918-12-01,3.9096774193548387
1919-01-01,0.07741935483870967
1919-02-01,-1.9035714285714287
1919-03-01,1.635483870967742
1919-04-01,2.36
1919-05-01,8.658064516129032
1919-06-01,10.203333333333335
1919-07-01,9.880645161290323
1919-08-01,11.370967741935484
1919-09-01,10.303333333333335
1919-10-01,3.406451612903226
1919-11-01,-0.22999999999999995
1919-12-01,1.6096774193548387
1920-01-01,1.2838709677419353
1920-02-01,2.5827586206896553
1920-03-01,3.7129032258064516
1920-04-01,5.716666666666667
1920-05-01,8.264516129032257
1920-06-01,10.6
1920-07-01,11.51290322580645
1920-08-01,9.996774193548386
1920-09-01,9.386666666666667
1920-10-01,5.648387096774194
1920-11-01,0.046666666666666676
1920-12-01,0.029032258064516113
1921-01-01,3.638709677419355
1921-02-01,0.3714285714285714
1921-03-01,2.9387096774193546
1921-04-01,3.753333333333333
1921-05-01,8.303225806451612
1921-06-01,9.783333333333333
1921-07-01,12.748387096774193
1921-08-01,11.735483870967743
1921-09-01,9.55
1921-10-01,9.312903225806451
1921-11-01,-1.6366666666666667
1921-12-01,0.6903225806451614
1922-01-01,-1.4419354838709677
1922-02-01,-0.5535714285714286
1922-03-01,1.4225806451612903
1922-04-01,2.606666666666667
1922-05-01,8.241935483870968
1922-06-01,10.236666666666668
1922-07-01,10.993548387096775
1922-08-01,10.819354838709677
1922-09-01,8.846666666666666
1922-10-01,2.819354838709677
1922-11-01,1.8599999999999999
1922-12-01,2.3161290322580643
1923-01-01,1.2419354838709677
1923-02-01,2.432142857142857
1923-03-01,3.706451612903226
1923-04-01,3.453333333333333
1923-05-01,6.696774193548387
1923-06-01,7.260000000000001
1923-07-01,13.861290322580645
1923-08-01,11.47741935483871
1923-09-01,9.15
1923-10-01,7.816129032258065
1923-11-01,0.41
1923-12-01,-1.167741935483871
1924-01-01,-0.5451612903225808
1924-02-01,-2.113793103448276
1924-03-01,0.5096774193548387
1924-04-01,3.6266666666666665
1924-05-01,9.025806451612903
1924-06-01,10.273333333333333
1924-07-01,11.561290322580644
1924-08-01,10.538709677419355
1924-09-01,10.126666666666667
1924-10-01,7.816129032258065
1924-11-01,2.75
1924-12-01,1.6193548387096774
1925-01-01,1.596774193548387
1925-02-01,2.5107142857142857
1925-03-01,0.23225806451612901
1925-04-01,4.26
1925-05-01,8.996774193548386
1925-06-01,9.236666666666668
1925-07-01,13.03225806451613
1925-08-01,11.951612903225806
1925-09-01,7.473333333333333
1925-10-01,6.622580645161291
1925-11-01,-0.11333333333333331
1925-12-01,-0.5096774193548387
1926-01-01,0.6258064516129032
1926-02-01,4.492857142857143
1926-03-01,2.5258064516129033
1926-04-01,5.433333333333334
1926-05-01,6.170967741935484
1926-06-01,9.373333333333333
1926-07-01,13.383870967741935
1926-08-01,11.929032258064517
1926-09-01,11.513333333333332
1926-10-01,5.138709677419355
1926-11-01,4.59
1926-12-01,-0.27096774193548384
1927-01-01,1.596774193548387
1927-02-01,0.35
1927-03-01,3.8774193548387097
1927-04-01,4.1033333333333335
1927-05-01,6.274193548387097
1927-06-01,9.29
1927-07-01,13.02258064516129
1927-08-01,12.870967741935484
1927-09-01,10.483333333333333
1927-10-01,6.77741935483871
1927-11-01,2.4266666666666667
1927-12-01,-3.306451612903226
1928-01-01,1.5419354838709676
1928-02-01,2.203448275862069
1928-03-01,2.332258064516129
1928-04-01,4.506666666666666
1928-05-01,6.47741935483871
1928-06-01,9.226666666666667
1928-07-01,11.574193548387097
1928-08-01,11.974193548387097
1928-09-01,7.886666666666667
1928-10-01,6.196774193548387
1928-11-01,4.89
1928-12-01,0.4580645161290323
1929-01-01,-3.806451612903226
1929-02-01,-7.832142857142857
1929-03-01,0.7967741935483871
1929-04-01,1.7
1929-05-01,7.793548387096774
1929-06-01,8.776666666666667
1929-07-01,11.98709677419355
1929-08-01,11.067741935483872
1929-09-01,11.603333333333333
1929-10-01,6.906451612903226
1929-11-01,3.246666666666667
1929-12-01,3.0548387096774197
1930-01-01,3.0580645161290323
1930-02-01,-0.7357142857142858
1930-03-01,2.0129032258064514
1930-04-01,5.430000000000001
1930-05-01,7.16774193548387
1930-06-01,12.103333333333333
1930-07-01,11.899999999999999
1930-08-01,12.293548387096775
1930-09-01,10.516666666666667
1930-10-01,7.245161290322581
1930-11-01,4.623333333333333
1930-12-01,0.43225806451612897
1931-01-01,0.8741935483870968
1931-02-01,-1.1428571428571428
1931-03-01,-0.4064516129032258
1931-04-01,3.493333333333333
1931-05-01,8.638709677419355
1931-06-01,11.09
1931-07-01,12.016129032258064
1931-08-01,11.825806451612904
1931-09-01,7.1433333333333335
1931-10-01,4.699999999999999
1931-11-01,4.796666666666667
1931-12-01,0.3741935483870968
1932-01-01,2.0677419354838706
1932-02-01,-2.2758620689655173
1932-03-01,0.09354838709677424
1932-04-01,3.49
1932-05-01,7.719354838709678
1932-06-01,10.543333333333333
1932-07-01,12.603225806451613
1932-08-01,14.874193548387098
1932-09-01,11.33
1932-10-01,6.364516129032259
1932-11-01,2.76
1932-12-01,1.929032258064516
1933-01-01,-2.1741935483870964
1933-02-01,-0.14642857142857144
1933-03-01,3.161290322580645
1933-04-01,4.056666666666667
1933-05-01,7.609677419354839
1933-06-01,10.49
1933-07-01,12.916129032258064
1933-08-01,12.906451612903227
1933-09-01,10.41
1933-10-01,6.729032258064516
1933-11-01,1.6900000000000002
1933-12-01,-5.425806451612903
1934-01-01,0.14193548387096772
1934-02-01,-0.08928571428571429
1934-03-01,1.4129032258064516
1934-04-01,6.010000000000001
1934-05-01,6.877419354838709
1934-06-01,11.083333333333334
1934-07-01,12.641935483870967
1934-08-01,11.683870967741935
1934-09-01,11.573333333333332
1934-10-01,8.141935483870968
1934-11-01,2.68
1934-12-01,5.525806451612904
1935-01-01,0.3838709677419355
1935-02-01,1.4392857142857143
1935-03-01,1.429032258064516
1935-04-01,4.5233333333333325
1935-05-01,6.300000000000001
1935-06-01,12.24
1935-07-01,12.416129032258064
1935-08-01,12.351612903225806
1935-09-01,10.29
1935-10-01,6.164516129032258
1935-11-01,4.883333333333334
1935-12-01,0.4741935483870967
1936-01-01,2.5838709677419356
1936-02-01,-0.7103448275862069
1936-03-01,3.861290322580645
1936-04-01,2.6566666666666667
1936-05-01,7.883870967741935
1936-06-01,11.073333333333332
1936-07-01,12.564516129032258
1936-08-01,12.561290322580644
1936-09-01,10.51
1936-10-01,4.448387096774193
1936-11-01,2.94
1936-12-01,1.0064516129032257
1937-01-01,1.8741935483870968
1937-02-01,2.732142857142857
1937-03-01,0.7838709677419355
1937-04-01,5.626666666666666
1937-05-01,9.348387096774195
1937-06-01,10.456666666666667
1937-07-01,12.332258064516129
1937-08-01,13.338709677419354
1937-09-01,9.096666666666666
1937-10-01,8.083870967741936
1937-11-01,1.8900000000000001
1937-12-01,-0.14193548387096772
1938-01-01,1.6193548387096774
1938-02-01,-0.1357142857142857
1938-03-01,4.112903225806452
1938-04-01,2.2666666666666666
1938-05-01,6.506451612903225
1938-06-01,10.433333333333334
1938-07-01,11.619354838709677
1938-08-01,13.261290322580646
1938-09-01,10.85
1938-10-01,6.380645161290323
1938-11-01,6.543333333333334
1938-12-01,-0.9258064516129032
1939-01-01,2.9000000000000004
1939-02-01,1.1285714285714286
1939-03-01,1.4129032258064518
1939-04-01,5.913333333333333
1939-05-01,7.164516129032258
1939-06-01,10.966666666666667
1939-07-01,12.029032258064515
1939-08-01,13.135483870967741
1939-09-01,10.536666666666667
1939-10-01,5.506451612903225
1939-11-01,5.77
1939-12-01,-0.8741935483870968
1940-01-01,-8.238709677419354
1940-02-01,-1.6517241379310343
1940-03-01,2.370967741935484
1940-04-01,5.916666666666667
1940-05-01,8.612903225806452
1940-06-01,11.856666666666666
1940-07-01,11.570967741935483
1940-08-01,10.374193548387098
1940-09-01,8.290000000000001
1940-10-01,5.451612903225806
1940-11-01,4.15
1940-12-01,-2.0903225806451613
1941-01-01,-3.8806451612903223
1941-02-01,0.1892857142857143
1941-03-01,2.2483870967741937
1941-04-01,3.5833333333333335
1941-05-01,5.029032258064516
1941-06-01,12.17
1941-07-01,13.393548387096773
1941-08-01,11.448387096774193
1941-09-01,10.19
1941-10-01,6.535483870967742
1941-11-01,2.5733333333333333
1941-12-01,1.467741935483871
1942-01-01,-7.174193548387097
1942-02-01,-6.307142857142857
1942-03-01,1.7774193548387094
1942-04-01,5.239999999999999
1942-05-01,7.612903225806452
1942-06-01,10.483333333333333
1942-07-01,12.419354838709678
1942-08-01,13.780645161290321
1942-09-01,10.983333333333333
1942-10-01,9.203225806451613
1942-11-01,3.1199999999999997
1942-12-01,2.1903225806451614
1943-01-01,1.5290322580645161
1943-02-01,1.5035714285714286
1943-03-01,2.5677419354838706
1943-04-01,6.76
1943-05-01,8.429032258064517
1943-06-01,10.486666666666668
1943-07-01,12.345161290322581
1943-08-01,13.04516129032258
1943-09-01,9.45
1943-10-01,8.612903225806452
1943-11-01,2.1300000000000003
1943-12-01,-0.396774193548387
1944-01-01,2.703225806451613
1944-02-01,-1.713793103448276
1944-03-01,-0.3709677419354839
1944-04-01,5.546666666666667
1944-05-01,6.138709677419355
1944-06-01,9.936666666666667
1944-07-01,12.841935483870968
1944-08-01,14.429032258064517
1944-09-01,9.796666666666665
1944-10-01,5.970967741935484
1944-11-01,3.5433333333333334
1944-12-01,0.029032258064516103
1945-01-01,-5.358064516129032
1945-02-01,3.517857142857143
1945-03-01,4.229032258064516
1945-04-01,5.79
1945-05-01,9.87741935483871
1945-06-01,11.596666666666666
1945-07-01,13.09032258064516
1945-08-01,12.393548387096773
1945-09-01,11.136666666666667
1945-10-01,7.970967741935484
1945-11-01,2.8366666666666664
1945-12-01,1.1032258064516127
1946-01-01,-2.458064516129032
1946-02-01,2.185714285714286
1946-03-01,1.9064516129032258
1946-04-01,5.016666666666667
1946-05-01,7.77741935483871
1946-06-01,9.713333333333333
1946-07-01,12.641935483870967
1946-08-01,11.519354838709678
1946-09-01,10.983333333333333
1946-10-01,6.354838709677419
1946-11-01,4.1433333333333335
1946-12-01,-2.3548387096774195
1947-01-01,-2.9709677419354836
1947-02-01,-6.167857142857143
1947-03-01,1.2096774193548387
1947-04-01,5.616666666666666
1947-05-01,10.016129032258064
1947-06-01,12.206666666666667
1947-07-01,13.80967741935484
1947-08-01,14.36774193548387
1947-09-01,12.110000000000001
1947-10-01,5.754838709677419
1947-11-01,4.24
1947-12-01,1.732258064516129
1948-01-01,3.238709677419355
1948-02-01,-0.013793103448275874
1948-03-01,3.7225806451612904
1948-04-01,5.846666666666667
1948-05-01,8.516129032258064
1948-06-01,10.593333333333334
1948-07-01,12.541935483870969
1948-08-01,12.283870967741937
1948-09-01,10.363333333333333
1948-10-01,6.087096774193548
1948-11-01,3.01
1948-12-01,1.4129032258064516
1949-01-01,1.6193548387096772
1949-02-01,0.8857142857142858
1949-03-01,-0.05483870967741936
1949-04-01,6.0
1949-05-01,6.796774193548386
1949-06-01,9.083333333333334
1949-07-01,12.490322580645161
1949-08-01,12.390322580645162
1949-09-01,13.706666666666667
1949-10-01,8.12258064516129
1949-11-01,2.3066666666666666
1949-12-01,0.9193548387096774
1950-01-01,-1.238709677419355
1950-02-01,2.867857142857143
1950-03-01,3.096774193548387
1950-04-01,3.89
1950-05-01,8.787096774193548
1950-06-01,12.44
1950-07-01,13.48709677419355
1950-08-01,13.151612903225805
1950-09-01,10.493333333333334
1950-10-01,6.04516129032258
1950-11-01,3.9466666666666668
1950-12-01,-3.5806451612903225
1951-01-01,2.416129032258065
1951-02-01,1.592857142857143
1951-03-01,1.038709677419355
1951-04-01,3.0799999999999996
1951-05-01,7.616129032258065
1951-06-01,10.25
1951-07-01,12.093548387096773
1951-08-01,13.061290322580644
1951-09-01,11.593333333333334
1951-10-01,4.97741935483871
1951-11-01,6.196666666666667
1951-12-01,2.1548387096774193
1952-01-01,0.12903225806451615
1952-02-01,-0.6620689655172414
1952-03-01,3.238709677419355
1952-04-01,6.196666666666667
1952-05-01,9.306451612903226
1952-06-01,10.746666666666666
1952-07-01,13.254838709677419
1952-08-01,13.325806451612904
1952-09-01,7.593333333333334
1952-10-01,5.203225806451614
1952-11-01,1.0266666666666666
1952-12-01,-0.42580645161290326
1953-01-01,-1.3290322580645162
1953-02-01,-0.2678571428571428
1953-03-01,1.429032258064516
1953-04-01,4.983333333333333
1953-05-01,8.845161290322581
1953-06-01,11.536666666666667
1953-07-01,13.05483870967742
1953-08-01,12.058064516129033
1953-09-01,9.866666666666667
1953-10-01,8.280645161290321
1953-11-01,3.6866666666666665
1953-12-01,3.7806451612903227
1954-01-01,-3.109677419354839
1954-02-01,-2.0035714285714286
1954-03-01,3.5
1954-04-01,2.7800000000000002
1954-05-01,8.106451612903227
1954-06-01,10.656666666666666
1954-07-01,10.864516129032259
1954-08-01,12.30967741935484
1954-09-01,9.876666666666667
1954-10-01,8.606451612903227
1954-11-01,3.4266666666666667
1954-12-01,3.0677419354838706
1955-01-01,-1.0064516129032257
1955-02-01,-2.6535714285714285
1955-03-01,-1.0290322580645161
1955-04-01,4.323333333333333
1955-05-01,6.287096774193548
1955-06-01,10.153333333333334
1955-07-01,13.496774193548386
1955-08-01,13.580645161290322
1955-09-01,10.386666666666667
1955-10-01,5.774193548387097
1955-11-01,3.5166666666666666
1955-12-01,2.3193548387096774
1956-01-01,-0.2516129032258065
1956-02-01,-10.062068965517241
1956-03-01,2.4387096774193546
1956-04-01,2.296666666666667
1956-05-01,7.745161290322581
1956-06-01,8.9
1956-07-01,12.706451612903225
1956-08-01,10.667741935483871
1956-09-01,11.723333333333333
1956-10-01,6.945161290322581
1956-11-01,2.1966666666666668
1956-12-01,3.7225806451612904
1957-01-01,0.4935483870967742
1957-02-01,3.3857142857142857
1957-03-01,5.922580645161291
1957-04-01,4.066666666666666
1957-05-01,6.067741935483871
1957-06-01,11.336666666666668
1957-07-01,13.780645161290321
1957-08-01,12.03225806451613
1957-09-01,9.893333333333334
1957-10-01,7.432258064516129
1957-11-01,3.8366666666666664
1957-12-01,0.3774193548387097
1958-01-01,0.4838709677419355
1958-02-01,1.2214285714285713
1958-03-01,-0.26129032258064516
1958-04-01,2.51
1958-05-01,8.47741935483871
1958-06-01,10.563333333333333
1958-07-01,12.3
1958-08-01,13.46774193548387
1958-09-01,12.273333333333333
1958-10-01,7.903225806451613
1958-11-01,2.816666666666667
1958-12-01,2.396774193548387
1959-01-01,-0.7096774193548387
1959-02-01,-1.4928571428571427
1959-03-01,4.264516129032257
1959-04-01,5.656666666666666
1959-05-01,8.712903225806452
1959-06-01,10.536666666666667
1959-07-01,13.390322580645162
1959-08-01,13.03225806451613
1959-09-01,9.770000000000001
1959-10-01,7.103225806451612
1959-11-01,2.9699999999999998
1959-12-01,2.796774193548387
1960-01-01,0.05483870967741935
1960-02-01,0.8586206896551724
1960-03-01,3.635483870967742
1960-04-01,4.996666666666667
1960-05-01,8.519354838709678
1960-06-01,11.55
1960-07-01,11.119354838709677
1960-08-01,12.274193548387096
1960-09-01,9.96
1960-10-01,8.05483870967742
1960-11-01,5.083333333333333
1960-12-01,1.2645161290322582
1961-01-01,0.2064516129032258
1961-02-01,3.5642857142857145
1961-03-01,3.5999999999999996
1961-04-01,7.906666666666666
1961-05-01,6.687096774193549
1961-06-01,10.273333333333333
1961-07-01,11.12258064516129
1961-08-01,12.064516129032258
1961-09-01,13.379999999999999
1961-10-01,8.40967741935484
1961-11-01,2.55
1961-12-01,-0.4903225806451612
1962-01-01,1.2548387096774194
1962-02-01,-0.5035714285714287
1962-03-01,-0.5064516129032258
1962-04-01,4.786666666666666
1962-05-01,6.706451612903226
1962-06-01,9.229999999999999
1962-07-01,10.887096774193548
1962-08-01,11.793548387096775
1962-09-01,9.053333333333335
1962-10-01,6.870967741935484
1962-11-01,2.4133333333333336
1962-12-01,-2.3419354838709676
1963-01-01,-7.425806451612903
1963-02-01,-5.207142857142857
1963-03-01,2.632258064516129
1963-04-01,5.1
1963-05-01,6.751612903225807
1963-06-01,11.283333333333333
1963-07-01,12.096774193548388
1963-08-01,11.67741935483871
1963-09-01,10.379999999999999
1963-10-01,6.393548387096774
1963-11-01,5.7
1963-12-01,-3.1870967741935483
1964-01-01,-1.4161290322580644
1964-02-01,1.910344827586207
1964-03-01,0.7193548387096774
1964-04-01,5.446666666666667
1964-05-01,9.341935483870968
1964-06-01,10.526666666666667
1964-07-01,12.619354838709677
1964-08-01,12.219354838709679
1964-09-01,10.616666666666667
1964-10-01,4.909677419354838
1964-11-01,4.446666666666667
1964-12-01,0.3
1965-01-01,0.8774193548387097
1965-02-01,-0.5964285714285714
1965-03-01,2.0903225806451613
1965-04-01,4.533333333333333
1965-05-01,8.235483870967743
1965-06-01,10.776666666666667
1965-07-01,11.348387096774195
1965-08-01,11.838709677419354
1965-09-01,9.553333333333335
1965-10-01,6.829032258064516
1965-11-01,1.0833333333333333
1965-12-01,2.2935483870967746
1966-01-01,-1.4709677419354839
1966-02-01,4.196428571428571
1966-03-01,2.4451612903225803
1966-04-01,6.126666666666667
1966-05-01,8.712903225806452
1966-06-01,12.81
1966-07-01,11.851612903225806
1966-08-01,11.764516129032257
1966-09-01,10.333333333333334
1966-10-01,9.17741935483871
1966-11-01,2.3066666666666666
1966-12-01,2.0161290322580645
1967-01-01,1.0516129032258066
1967-02-01,2.7714285714285714
1967-03-01,3.4419354838709677
1967-04-01,3.353333333333333
1967-05-01,8.116129032258064
1967-06-01,10.463333333333333
1967-07-01,13.158064516129032
1967-08-01,12.696774193548388
1967-09-01,10.55
1967-10-01,8.683870967741935
1967-11-01,2.1599999999999997
1967-12-01,-0.019354838709677493
1968-01-01,-0.07096774193548387
1968-02-01,-0.16206896551724134
1968-03-01,3.206451612903226
1968-04-01,4.87
1968-05-01,6.632258064516129
1968-06-01,11.076666666666666
1968-07-01,11.641935483870967
1968-08-01,13.393548387096773
1968-09-01,11.063333333333333
1968-10-01,9.519354838709678
1968-11-01,2.73
1968-12-01,-2.338709677419355
1969-01-01,2.9064516129032256
1969-02-01,-1.8964285714285711
1969-03-01,1.0774193548387097
1969-04-01,3.8800000000000003
1969-05-01,8.754838709677419
1969-06-01,10.156666666666666
